,date,min_volume_weekday,max_volume_weekday,mediana_volume_weekday,media_volume_weekday,desvio_padrao_weekday
10450,2016-09-29,8,13,12.0,11.0,2.6457513110645907
10451,2016-09-29,7,9,7.0,7.666666666666667,1.1547005383792515
10452,2016-09-29,7,16,12.0,11.666666666666666,4.509249752822894
10453,2016-09-29,10,13,10.0,11.0,1.7320508075688772
10454,2016-09-30,10,18,15.0,14.333333333333334,4.041451884327381
10455,2016-09-30,101,233,122.0,152.0,70.92954250522133
10456,2016-09-30,1,7,4.0,4.0,4.242640687119285
10457,2016-09-30,16,31,17.0,21.333333333333332,8.386497083606082
10458,2016-09-30,128,296,141.0,188.33333333333334,93.46835471609273
10459,2016-09-30,11,16,15.0,14.0,2.6457513110645907
10460,2016-09-30,57,212,82.0,117.0,83.21658488546619
10461,2016-09-30,1,4,2.0,2.3333333333333335,1.5275252316519468
10462,2016-09-30,12,18,16.0,15.333333333333334,3.055050463303893
10463,2016-09-30,93,279,112.0,161.33333333333334,102.34419052068043
10464,2016-09-30,8,8,8.0,8.0,0.0
10465,2016-09-30,32,165,46.0,81.0,73.08214556237385
10466,2016-09-30,1,2,1.0,1.3333333333333333,0.5773502691896257
10467,2016-09-30,14,18,15.0,15.666666666666666,2.081665999466133
10468,2016-09-30,79,239,81.0,133.0,91.804139340228
10469,2016-09-30,6,12,9.0,9.0,3.0
10470,2016-09-30,6,10,6.0,7.333333333333333,2.309401076758503
10471,2016-09-30,1,1,1.0,1.0,1.0
10472,2016-09-30,16,22,21.0,19.666666666666668,3.214550253664318
10473,2016-09-30,6,14,6.0,8.666666666666666,4.618802153517007
10474,2016-09-30,5,11,9.0,8.333333333333334,3.055050463303893
10475,2016-09-30,6,10,10.0,8.666666666666666,2.3094010767585034
10476,2016-09-30,1,2,1.5,1.5,0.7071067811865476
10477,2016-09-30,12,19,16.0,15.666666666666666,3.5118845842842465
10478,2016-09-30,9,12,9.0,10.0,1.7320508075688772
10479,2016-09-30,7,12,10.0,9.666666666666666,2.5166114784235836
10480,2016-09-30,6,8,7.0,7.0,1.0
10481,2016-09-30,15,19,16.0,16.666666666666668,2.081665999466133
10482,2016-09-30,4,14,6.0,8.0,5.291502622129181
10483,2016-09-30,4,7,5.0,5.333333333333333,1.5275252316519468
10484,2016-09-30,5,9,9.0,7.666666666666667,2.309401076758503
10485,2016-09-30,10,12,11.0,11.0,1.0
10486,2016-09-30,4,8,6.0,6.0,2.0
10487,2016-09-30,4,5,5.0,4.666666666666667,0.5773502691896257
10488,2016-09-30,7,9,8.0,8.0,1.0
10489,2016-09-30,13,14,14.0,13.666666666666666,0.5773502691896258
10490,2016-09-30,3,11,5.0,6.333333333333333,4.163331998932265
10491,2016-09-30,7,12,9.0,9.333333333333334,2.516611478423583
10492,2016-09-30,4,10,6.0,6.666666666666667,3.0550504633038935
10493,2016-09-30,13,17,16.0,15.333333333333334,2.0816659994661326
10494,2016-09-30,5,9,8.0,7.333333333333333,2.081665999466133
10495,2016-09-30,4,10,8.0,7.333333333333333,3.055050463303893
10496,2016-09-30,7,15,12.0,11.333333333333334,4.041451884327381
10497,2016-09-30,12,14,13.0,13.0,1.0
10498,2016-09-30,2,9,3.0,4.666666666666667,3.7859388972001824
10499,2016-09-30,3,13,8.0,8.0,5.0
10500,2016-09-30,8,20,14.0,14.0,6.0
10501,2016-09-30,8,12,11.0,10.333333333333334,2.0816659994661326
10502,2016-09-30,5,7,6.0,6.0,1.0
10503,2016-09-30,8,16,10.0,11.333333333333334,4.163331998932266
10504,2016-09-30,12,20,15.0,15.666666666666666,4.041451884327381
10505,2016-09-30,7,12,11.0,10.0,2.6457513110645907
10506,2016-09-30,2,9,4.0,5.0,3.605551275463989
10507,2016-09-30,7,19,12.0,12.666666666666666,6.027713773341708
10508,2016-09-30,15,16,15.0,15.333333333333334,0.5773502691896255
10509,2016-09-30,10,12,11.0,11.0,1.0
10510,2016-09-30,3,8,5.0,5.333333333333333,2.516611478423583
10511,2016-09-30,9,13,11.0,11.0,2.0
10512,2016-09-30,17,23,17.0,19.0,3.4641016151377544
10513,2016-09-30,11,19,13.0,14.333333333333334,4.163331998932266
10514,2016-09-30,3,9,8.0,6.666666666666667,3.214550253664318
10515,2016-09-30,6,21,15.0,14.0,7.54983443527075
10516,2016-09-30,17,25,19.0,20.333333333333332,4.163331998932266
10517,2016-09-30,10,16,14.0,13.333333333333334,3.055050463303893
10518,2016-09-30,4,11,6.0,7.0,3.605551275463989
10519,2016-09-30,3,7,6.0,5.333333333333333,2.0816659994661326
10520,2016-09-30,29,34,29.0,30.666666666666668,2.886751345948129
10521,2016-09-30,8,14,11.0,11.0,3.0
10522,2016-09-30,9,15,9.0,11.0,3.4641016151377544
10523,2016-09-30,8,11,11.0,10.0,1.7320508075688772
10524,2016-09-30,3,7,5.0,5.0,2.0
10525,2016-09-30,29,36,33.0,32.666666666666664,3.5118845842842465
10526,2016-09-30,10,19,17.0,15.333333333333334,4.725815626252609
10527,2016-09-30,16,18,16.0,16.666666666666668,1.1547005383792517
10528,2016-09-30,5,11,9.0,8.333333333333334,3.0550504633038935
10529,2016-09-30,7,9,8.0,8.0,1.0
10530,2016-09-30,29,41,38.0,36.0,6.244997998398398
10531,2016-09-30,16,26,22.0,21.333333333333332,5.033222956847167
10532,2016-09-30,18,25,22.0,21.666666666666668,3.5118845842842465
10533,2016-09-30,13,22,13.0,16.0,5.196152422706632
10534,2016-09-30,10,14,12.0,12.0,2.0
10535,2016-09-30,22,45,34.0,33.666666666666664,11.503622617824933
10536,2016-09-30,20,35,31.0,28.666666666666668,7.76745346515403
10537,2016-09-30,19,23,23.0,21.666666666666668,2.3094010767585034
10538,2016-09-30,17,28,21.0,22.0,5.5677643628300215
10539,2016-09-30,17,20,17.0,18.0,1.7320508075688772
10540,2016-09-30,48,63,50.0,53.666666666666664,8.144527815247077
10541,2016-09-30,32,45,37.0,38.0,6.557438524302
10542,2016-09-30,38,60,58.0,52.0,12.165525060596439
10543,2016-09-30,34,44,41.0,39.666666666666664,5.131601439446883
10544,2016-09-30,20,32,24.0,25.333333333333332,6.110100926607786
10545,2016-09-30,57,63,60.0,60.0,3.0
10546,2016-09-30,47,54,52.0,51.0,3.605551275463989
10547,2016-09-30,69,83,78.0,76.66666666666667,7.094598884597588
10548,2016-09-30,44,54,53.0,50.333333333333336,5.507570547286101
10549,2016-09-30,23,29,28.0,26.666666666666668,3.214550253664319
10550,2016-09-30,67,86,72.0,75.0,9.848857801796104
10551,2016-09-30,77,87,82.0,82.0,5.0
10552,2016-09-30,93,118,118.0,109.66666666666667,14.433756729740647
10553,2016-09-30,66,73,68.0,69.0,3.605551275463989
10554,2016-09-30,28,41,31.0,33.333333333333336,6.806859285554046
10555,2016-09-30,78,104,100.0,94.0,14.0
10556,2016-09-30,86,96,91.0,91.0,5.0
10557,2016-09-30,116,132,126.0,124.66666666666667,8.082903768654761
10558,2016-09-30,70,81,71.0,74.0,6.082762530298219
10559,2016-09-30,30,44,42.0,38.666666666666664,7.571877794400364
10560,2016-09-30,93,120,95.0,102.66666666666667,15.044378795195675
10561,2016-09-30,103,108,104.0,105.0,2.6457513110645907
10562,2016-09-30,134,152,152.0,146.0,10.392304845413264
10563,2016-09-30,77,105,84.0,88.66666666666667,14.57166199626293
10564,2016-09-30,34,49,46.0,43.0,7.937253933193772
10565,2016-09-30,108,126,110.0,114.66666666666667,9.865765724632496
10566,2016-09-30,112,114,112.0,112.66666666666667,1.1547005383792526
10567,2016-09-30,148,158,149.0,151.66666666666666,5.5075705472861065
10568,2016-09-30,99,118,113.0,110.0,9.848857801796104
10569,2016-09-30,48,68,59.0,58.333333333333336,10.016652800877813
10570,2016-09-30,107,127,112.0,115.33333333333333,10.408329997330663
10571,2016-09-30,104,132,106.0,114.0,15.620499351813308
10572,2016-09-30,132,180,177.0,163.0,26.888659319497503
10573,2016-09-30,121,135,134.0,130.0,7.810249675906654
10574,2016-09-30,46,50,47.0,47.666666666666664,2.081665999466132
10575,2016-09-30,108,141,112.0,120.33333333333333,18.009256878986797
10576,2016-09-30,107,141,118.0,122.0,17.349351572897472
10577,2016-09-30,119,161,146.0,142.0,21.283796653792763
10578,2016-09-30,127,154,147.0,142.66666666666666,14.011899704655798
10579,2016-09-30,41,60,44.0,48.333333333333336,10.214368964029708
10580,2016-09-30,126,132,129.0,129.0,3.0
10581,2016-09-30,91,105,92.0,96.0,7.810249675906654
10582,2016-09-30,161,179,176.0,172.0,9.643650760992955
10583,2016-09-30,116,134,125.0,125.0,9.0
10584,2016-09-30,48,61,52.0,53.666666666666664,6.658328118479392
10585,2016-09-30,107,134,111.0,117.33333333333333,14.571661996262929
10586,2016-09-30,92,117,93.0,100.66666666666667,14.153915830374762
10587,2016-09-30,140,157,144.0,147.0,8.888194417315589
10588,2016-09-30,100,137,131.0,122.66666666666667,19.85782801147531
10589,2016-09-30,44,63,45.0,50.666666666666664,10.692676621563626
10590,2016-09-30,97,152,105.0,118.0,29.715315916207253
10591,2016-09-30,75,77,76.0,76.0,1.0
10592,2016-09-30,105,137,129.0,123.66666666666667,16.65332799572906
10593,2016-09-30,96,120,105.0,107.0,12.12435565298214
10594,2016-09-30,53,80,58.0,63.666666666666664,14.364307617610162
10595,2016-09-30,79,106,89.0,91.33333333333333,13.650396819628845
10596,2016-09-30,75,121,80.0,92.0,25.238858928247925
10597,2016-09-30,109,147,132.0,129.33333333333334,19.139836293274122
10598,2016-09-30,87,102,92.0,93.66666666666667,7.637626158259734
10599,2016-09-30,47,82,53.0,60.666666666666664,18.717193521821944
10600,2016-09-30,65,137,133.0,111.66666666666667,40.463975747982715
10601,2016-09-30,73,83,80.0,78.66666666666667,5.131601439446882
10602,2016-09-30,106,140,119.0,121.66666666666667,17.156145643277025
10603,2016-09-30,85,103,89.0,92.33333333333333,9.451631252505216
10604,2016-09-30,43,71,56.0,56.666666666666664,14.0118997046558
10605,2016-09-30,92,137,94.0,107.66666666666667,25.423086620891127
10606,2016-09-30,72,77,76.0,75.0,2.6457513110645907
10607,2016-09-30,108,133,130.0,123.66666666666667,13.650396819628845
10608,2016-09-30,76,105,77.0,86.0,16.46207763315433
10609,2016-09-30,43,56,55.0,51.333333333333336,7.234178138070236
10610,2016-09-30,88,99,91.0,92.66666666666667,5.686240703077328
10611,2016-09-30,52,84,76.0,70.66666666666667,16.65332799572906
10612,2016-09-30,87,124,117.0,109.33333333333333,19.65536398374076
10613,2016-09-30,77,108,94.0,93.0,15.524174696260024
10614,2016-09-30,41,48,45.0,44.666666666666664,3.511884584284245
10615,2016-09-30,84,107,98.0,96.33333333333333,11.590225767142474
10616,2016-09-30,57,66,58.0,60.333333333333336,4.932882862316246
10617,2016-09-30,93,108,97.0,99.33333333333333,7.767453465154029
10618,2016-09-30,84,97,89.0,90.0,6.557438524302
10619,2016-09-30,41,55,41.0,45.666666666666664,8.082903768654761
10620,2016-09-30,89,121,92.0,100.66666666666667,17.672954855748753
10621,2016-09-30,53,70,61.0,61.333333333333336,8.504900548115382
10622,2016-09-30,83,113,93.0,96.33333333333333,15.275252316519467
10623,2016-09-30,85,95,88.0,89.33333333333333,5.131601439446882
10624,2016-09-30,24,74,56.0,51.333333333333336,25.32455988429677
10625,2016-09-30,103,146,115.0,121.33333333333333,22.188585654190156
10626,2016-09-30,65,78,69.0,70.66666666666667,6.658328118479394
10627,2016-09-30,86,121,99.0,102.0,17.69180601295413
10628,2016-09-30,91,107,95.0,97.66666666666667,8.326663997864532
10629,2016-09-30,42,86,51.0,59.666666666666664,23.245071162148186
10630,2016-09-30,93,150,97.0,113.33333333333333,31.817186131607134
10631,2016-09-30,77,100,86.0,87.66666666666667,11.590225767142474
10632,2016-09-30,95,145,124.0,121.33333333333333,25.106440076867393
10633,2016-09-30,79,119,107.0,101.66666666666667,20.526405757787536
10634,2016-09-30,54,99,61.0,71.33333333333333,24.214320831552
10635,2016-09-30,88,127,90.0,101.66666666666667,21.962088546705512
10636,2016-09-30,84,117,93.0,98.0,17.05872210923198
10637,2016-09-30,105,152,110.0,122.33333333333333,25.81343319539912
10638,2016-09-30,94,112,99.0,101.66666666666667,9.29157324317757
10639,2016-09-30,57,108,58.0,74.33333333333333,29.160475533388226
10640,2016-09-30,99,150,107.0,118.66666666666667,27.428695436227613
10641,2016-09-30,78,109,80.0,89.0,17.349351572897472
10642,2016-09-30,117,155,124.0,132.0,20.223748416156685
10643,2016-09-30,101,150,141.0,130.66666666666666,26.083200212652844
10644,2016-09-30,53,98,67.0,72.66666666666667,23.028967265887836
10645,2016-09-30,109,124,111.0,114.66666666666667,8.144527815247079
10646,2016-09-30,67,106,83.0,85.33333333333333,19.60442127004348
10647,2016-09-30,108,153,108.0,123.0,25.98076211353316
10648,2016-09-30,108,129,114.0,117.0,10.816653826391969
10649,2016-09-30,44,95,45.0,61.333333333333336,29.160475533388226
10650,2016-09-30,108,142,127.0,125.66666666666667,17.039170558842745
10651,2016-09-30,83,123,102.0,102.66666666666667,20.008331597945226
10652,2016-09-30,111,146,134.0,130.33333333333334,17.785762095938804
10653,2016-09-30,118,130,123.0,123.66666666666667,6.027713773341708
10654,2016-09-30,58,88,66.0,70.66666666666667,15.534906930308058
10655,2016-09-30,108,123,122.0,117.66666666666667,8.386497083606082
10656,2016-09-30,65,109,97.0,90.33333333333333,22.744962812309307
10657,2016-09-30,121,162,161.0,148.0,23.388031127053
10658,2016-09-30,105,134,121.0,120.0,14.52583904633395
10659,2016-09-30,53,71,66.0,63.333333333333336,9.291573243177568
10660,2016-09-30,101,116,115.0,110.66666666666667,8.386497083606086
10661,2016-09-30,81,111,101.0,97.66666666666667,15.275252316519467
10662,2016-09-30,94,166,132.0,130.66666666666666,36.018513757973594
10663,2016-09-30,116,131,129.0,125.33333333333333,8.144527815247075
10664,2016-09-30,50,84,59.0,64.33333333333333,17.61628034896508
10665,2016-09-30,100,125,122.0,115.66666666666667,13.650396819628849
10666,2016-09-30,69,93,82.0,81.33333333333333,12.013880860626733
10667,2016-09-30,125,150,130.0,135.0,13.228756555322953
10668,2016-09-30,97,138,113.0,116.0,20.663978319771825
10669,2016-09-30,47,76,75.0,66.0,16.46207763315433
10670,2016-09-30,98,117,114.0,109.66666666666667,10.214368964029708
10671,2016-09-30,81,138,98.0,105.66666666666667,29.263173671584795
10672,2016-09-30,140,164,143.0,149.0,13.076696830622021
10673,2016-09-30,91,100,98.0,96.33333333333333,4.72581562625261
10674,2016-09-30,66,80,66.0,70.66666666666667,8.082903768654761
10675,2016-09-30,96,116,113.0,108.33333333333333,10.785793124908958
10676,2016-09-30,93,133,104.0,110.0,20.663978319771825
10677,2016-09-30,138,169,150.0,152.33333333333334,15.631165450257809
10678,2016-09-30,106,120,119.0,115.0,7.810249675906654
10679,2016-09-30,70,124,78.0,90.66666666666667,29.14332399252586
10680,2016-09-30,77,116,114.0,102.33333333333333,21.962088546705512
10681,2016-09-30,82,135,94.0,103.66666666666667,27.79088579612628
10682,2016-09-30,137,206,182.0,175.0,35.02855977627399
10683,2016-09-30,107,114,109.0,110.0,3.605551275463989
10684,2016-09-30,63,130,76.0,89.66666666666667,35.52933060632206
10685,2016-09-30,63,110,105.0,92.66666666666667,25.81343319539912
10686,2016-09-30,77,129,102.0,102.66666666666667,26.00640946638604
10687,2016-09-30,139,233,155.0,175.66666666666666,50.292477900112786
10688,2016-09-30,88,115,102.0,101.66666666666667,13.503086067019394
10689,2016-09-30,71,132,86.0,96.33333333333333,31.78574103797697
10690,2016-09-30,110,125,112.0,115.66666666666667,8.144527815247075
10691,2016-09-30,94,148,100.0,114.0,29.597297173897484
10692,2016-09-30,135,206,137.0,159.33333333333334,40.42688874169435
10693,2016-09-30,89,119,110.0,106.0,15.394804318340652
10694,2016-09-30,44,117,62.0,74.33333333333333,38.03068936179481
10695,2016-09-30,102,114,113.0,109.66666666666667,6.658328118479392
10696,2016-09-30,87,143,110.0,113.33333333333333,28.148416178061126
10697,2016-09-30,146,205,148.0,166.33333333333334,33.50124375800596
10698,2016-09-30,103,137,106.0,115.33333333333333,18.82374387132733
10699,2016-09-30,44,87,45.0,58.666666666666664,24.542480178933285
10700,2016-09-30,67,122,113.0,100.66666666666667,29.50141239556732
10701,2016-09-30,83,131,95.0,103.0,24.979991993593593
10702,2016-09-30,130,216,146.0,164.0,45.73838650411709
10703,2016-09-30,73,112,86.0,90.33333333333333,19.85782801147531
10704,2016-09-30,38,98,47.0,61.0,32.357379374726875
10705,2016-09-30,86,132,105.0,107.66666666666667,23.115651263447745
10706,2016-09-30,92,133,98.0,107.66666666666667,22.143471573656498
10707,2016-09-30,108,208,122.0,146.0,54.147945482723536
10708,2016-09-30,107,111,110.0,109.33333333333333,2.081665999466131
10709,2016-09-30,39,133,46.0,72.66666666666667,52.367292591209385
10710,2016-09-30,93,141,135.0,123.0,26.153393661244042
10711,2016-09-30,52,95,79.0,75.33333333333333,21.733231083604053
10712,2016-09-30,112,141,137.0,130.0,15.716233645501712
10713,2016-09-30,116,128,121.0,121.66666666666667,6.0277137733417065
10714,2016-09-30,35,137,40.0,70.66666666666667,57.500724633115134
10715,2016-09-30,17,93,89.0,66.33333333333333,42.77070648625451
10716,2016-09-30,25,80,71.0,58.666666666666664,29.501412395567325
10717,2016-09-30,74,152,98.0,108.0,39.949968710876355
10718,2016-09-30,32,125,100.0,85.66666666666667,48.12830075260639
10719,2016-09-30,30,172,45.0,82.33333333333333,78.01495583113108
10720,2016-09-30,19,96,85.0,66.66666666666667,41.645327869202006
10721,2016-09-30,32,89,71.0,64.0,29.13760456866693
10722,2016-09-30,68,140,129.0,112.33333333333333,38.785736209763165
10723,2016-09-30,45,95,67.0,69.0,25.059928172283335
10724,2016-09-30,32,156,43.0,77.0,68.63672486358888
10725,2016-09-30,39,108,84.0,77.0,35.02855977627399
10726,2016-09-30,27,80,69.0,58.666666666666664,27.970222261064237
10727,2016-09-30,57,116,80.0,84.33333333333333,29.737742572921256
10728,2016-09-30,26,96,38.0,53.333333333333336,37.43438704364389
10729,2016-09-30,29,156,43.0,76.0,69.63476143421474
10730,2016-09-30,19,58,53.0,43.333333333333336,21.221058723196006
10731,2016-09-30,20,63,53.0,45.333333333333336,22.501851775650227
10732,2016-09-30,63,91,65.0,73.0,15.620499351813308
10733,2016-09-30,24,58,54.0,45.333333333333336,18.583146486355137
10734,2016-09-30,23,154,36.0,71.0,72.17340230306452
10735,2016-09-30,16,64,61.0,47.0,26.888659319497503
10736,2016-09-30,23,57,52.0,44.0,18.35755975068582
10737,2016-09-30,70,89,79.0,79.33333333333333,9.504384952922168
10738,2016-09-30,20,86,51.0,52.333333333333336,33.02019584032374
10739,2016-09-30,30,166,32.0,76.0,77.9487010796203
10740,2016-09-30,23,59,56.0,46.0,19.974984355438178
10741,2016-09-30,21,62,49.0,44.0,20.952326839756964
10742,2016-09-30,50,69,57.0,58.666666666666664,9.60902353693305
10743,2016-09-30,26,55,52.0,44.333333333333336,15.947831618540913
10744,2016-09-30,27,159,32.0,72.66666666666667,74.80864477674578
10745,2016-09-30,12,55,34.0,33.666666666666664,21.501937897160186
10746,2016-09-30,17,48,40.0,35.0,16.09347693943108
10747,2016-09-30,53,81,54.0,62.666666666666664,15.88500340992514
10748,2016-09-30,14,58,51.0,41.0,23.643180835073778
10749,2016-09-30,21,149,25.0,65.0,72.77362159464101
10750,2016-09-30,12,47,36.0,31.666666666666668,17.897858344878397
10751,2016-09-30,15,35,31.0,27.0,10.583005244258363
10752,2016-09-30,42,72,47.0,53.666666666666664,16.072751268321593
10753,2016-09-30,14,49,44.0,35.666666666666664,18.929694486000912
10754,2016-09-30,28,182,29.0,79.66666666666667,88.62467677421077
10755,2016-09-30,21,50,47.0,39.333333333333336,15.947831618540913
10756,2016-09-30,16,40,38.0,31.333333333333332,13.316656236958787
10757,2016-09-30,49,80,53.0,60.666666666666664,16.862186493255653
10758,2016-09-30,22,50,43.0,38.333333333333336,14.571661996262929
10759,2016-09-30,15,151,15.0,60.333333333333336,78.5196366097891
10760,2016-09-30,7,37,36.0,26.666666666666668,17.03917055884274
10761,2016-09-30,14,25,24.0,21.0,6.082762530298219
10762,2016-09-30,40,95,45.0,60.0,30.4138126514911
10763,2016-09-30,9,46,43.0,32.666666666666664,20.55075018906447
10764,2016-09-30,18,162,25.0,68.33333333333333,81.19318526411766
10765,2016-09-30,6,31,28.0,21.666666666666668,13.650396819628845
10766,2016-09-30,13,29,25.0,22.333333333333332,8.326663997864532
10767,2016-09-30,31,63,45.0,46.333333333333336,16.041612554021288
10768,2016-09-30,13,44,35.0,30.666666666666668,15.947831618540913
10769,2016-09-30,14,137,21.0,57.333333333333336,69.0820767879291
10770,2016-09-30,2,46,39.0,29.0,23.643180835073778
10771,2016-09-30,11,37,27.0,25.0,13.114877048604
10772,2016-09-30,35,56,45.0,45.333333333333336,10.503967504392488
10773,2016-09-30,15,39,27.0,27.0,12.0
10774,2016-09-30,13,123,21.0,52.333333333333336,61.329710037903595
10775,2016-09-30,3,20,20.0,14.333333333333334,9.814954576223638
10776,2016-09-30,10,25,19.0,18.0,7.54983443527075
10777,2016-09-30,30,72,37.0,46.333333333333336,22.50185177565023
