,am_pm,date,day,desvio_padrao_am_pm,desvio_padrao_hora_dia,desvio_padrao_weekday,direction,hour,max_volume_dia_am_pm,max_volume_hora_dia,max_volume_weekday,media_volume_dia_am_pm,media_volume_hora_dia,media_volume_weekday,mediana_volume_dia_am_pm,mediana_volume_hora_dia,mediana_volume_weekday,min_volume_dia_am_pm,min_volume_hora_dia,min_volume_weekday,minute,time,time_window,tollgate_id,volume,volume_anterior,volume_anterior_2,week,weekend
4484,1,2016-09-23,23,49.095860927886676,40.98007645999049,10.016652800877813,0,7,170,155,28,55.180555555555564,102.16666666666669,17.666666666666668,24.5,104.0,17.0,3,57,8,,2016-09-23 07:25:00,"[07:25:00,07:45:00)",3,130,129.0,81.0,5,0
4485,1,2016-09-23,23,49.095860927886676,40.98007645999049,16.19670748434179,0,7,170,155,39,55.180555555555564,102.16666666666669,28.66666666666667,24.5,104.0,37.0,3,57,10,,2016-09-23 07:45:00,"[07:45:00,08:05:00)",3,155,130.0,129.0,5,0
4552,1,2016-09-24,24,54.787139667320176,28.81261297880959,3.055050463303893,0,6,181,118,15,64.05555555555556,66.83333333333333,11.666666666666664,35.5,65.5,11.0,9,39,9,,2016-09-24 06:05:00,"[06:05:00,06:25:00)",3,39,32.0,15.0,6,1
4553,1,2016-09-24,24,54.787139667320176,28.81261297880959,2.516611478423584,0,6,181,118,13,64.05555555555556,66.83333333333333,10.666666666666666,35.5,65.5,11.0,9,39,8,,2016-09-24 06:25:00,"[06:25:00,06:45:00)",3,60,39.0,32.0,6,1
4554,1,2016-09-24,24,54.787139667320176,28.81261297880959,0.5773502691896257,0,6,181,118,5,64.05555555555556,66.83333333333333,4.333333333333333,35.5,65.5,4.0,9,39,4,,2016-09-24 06:45:00,"[06:45:00,07:05:00)",3,71,60.0,39.0,6,1
4555,1,2016-09-24,24,54.787139667320176,38.046024759493605,1.5275252316519468,0,7,181,181,5,64.05555555555556,126.5,3.6666666666666665,35.5,127.5,4.0,9,87,2,,2016-09-24 07:05:00,"[07:05:00,07:25:00)",3,88,71.0,60.0,6,1
4556,1,2016-09-24,24,54.787139667320176,38.046024759493605,1.7320508075688772,0,7,181,181,6,64.05555555555556,126.5,4.0,35.5,127.5,3.0,9,87,3,,2016-09-24 07:25:00,"[07:25:00,07:45:00)",3,87,88.0,71.0,6,1
4557,1,2016-09-24,24,54.787139667320176,38.046024759493605,7.937253933193773,0,7,181,181,20,64.05555555555556,126.5,11.0,35.5,127.5,8.0,9,87,5,,2016-09-24 07:45:00,"[07:45:00,08:05:00)",3,108,87.0,88.0,6,1
4624,1,2016-09-25,25,42.07936567812086,15.502687938977981,2.6457513110645907,0,6,119,68,16,53.88888888888889,52.66666666666666,13.0,31.5,53.0,12.0,8,37,11,,2016-09-25 06:05:00,"[06:05:00,06:25:00)",3,37,26.0,19.0,7,1
4625,1,2016-09-25,25,42.07936567812086,15.502687938977981,5.131601439446884,0,6,119,68,18,53.88888888888889,52.66666666666666,13.666666666666664,31.5,53.0,15.0,8,37,8,,2016-09-25 06:25:00,"[06:25:00,06:45:00)",3,53,37.0,26.0,7,1
4626,1,2016-09-25,25,42.07936567812086,15.502687938977981,0.5773502691896257,0,6,119,68,4,53.88888888888889,52.66666666666666,3.6666666666666665,31.5,53.0,4.0,8,37,3,,2016-09-25 06:45:00,"[06:45:00,07:05:00)",3,68,53.0,37.0,7,1
4627,1,2016-09-25,25,42.07936567812086,13.051181300301266,2.0816659994661326,0,7,119,97,7,53.88888888888889,82.33333333333333,4.666666666666667,31.5,78.0,4.0,8,72,3,,2016-09-25 07:05:00,"[07:05:00,07:25:00)",3,78,68.0,53.0,7,1
4628,1,2016-09-25,25,42.07936567812086,13.051181300301266,0.5773502691896258,0,7,119,97,8,53.88888888888889,82.33333333333333,7.666666666666668,31.5,78.0,8.0,8,72,7,,2016-09-25 07:25:00,"[07:25:00,07:45:00)",3,72,78.0,68.0,7,1
4629,1,2016-09-25,25,42.07936567812086,13.051181300301266,2.0816659994661326,0,7,119,97,15,53.88888888888889,82.33333333333333,13.333333333333336,31.5,78.0,14.0,8,72,11,,2016-09-25 07:45:00,"[07:45:00,08:05:00)",3,97,72.0,78.0,7,1
4696,1,2016-09-26,26,60.675718843231316,28.5131548587665,2.081665999466133,0,6,182,102,12,69.0,74.0,10.333333333333334,38.5,75.0,11.0,10,45,8,,2016-09-26 06:05:00,"[06:05:00,06:25:00)",3,45,32.0,19.0,1,0
4697,1,2016-09-26,26,60.675718843231316,28.5131548587665,5.507570547286101,0,6,182,102,19,69.0,74.0,13.666666666666664,38.5,75.0,14.0,10,45,8,,2016-09-26 06:25:00,"[06:25:00,06:45:00)",3,75,45.0,32.0,1,0
4698,1,2016-09-26,26,60.675718843231316,28.5131548587665,2.516611478423584,0,6,182,102,7,69.0,74.0,4.333333333333333,38.5,75.0,4.0,10,45,2,,2016-09-26 06:45:00,"[06:45:00,07:05:00)",3,102,75.0,45.0,1,0
4699,1,2016-09-26,26,60.675718843231316,14.422205101855955,2.6457513110645907,0,7,182,174,9,69.0,158.0,6.0,38.5,154.0,5.0,10,146,4,,2016-09-26 07:05:00,"[07:05:00,07:25:00)",3,154,102.0,75.0,1,0
4700,1,2016-09-26,26,60.675718843231316,14.422205101855955,1.1547005383792517,0,7,182,174,9,69.0,158.0,7.666666666666668,38.5,154.0,7.0,10,146,7,,2016-09-26 07:25:00,"[07:25:00,07:45:00)",3,174,154.0,102.0,1,0
4701,1,2016-09-26,26,60.675718843231316,14.422205101855955,3.055050463303893,0,7,182,174,14,69.0,158.0,11.333333333333336,38.5,154.0,12.0,10,146,8,,2016-09-26 07:45:00,"[07:45:00,08:05:00)",3,146,174.0,154.0,1,0
4768,1,2016-09-27,27,58.74569217573617,34.53018003621373,2.309401076758503,0,6,168,94,14,65.97222222222223,55.66666666666666,11.333333333333336,27.0,46.0,10.0,5,27,10,,2016-09-27 06:05:00,"[06:05:00,06:25:00)",3,27,22.0,13.0,2,0
4769,1,2016-09-27,27,58.74569217573617,34.53018003621373,2.0,0,6,168,94,15,65.97222222222223,55.66666666666666,13.0,27.0,46.0,13.0,5,27,11,,2016-09-27 06:25:00,"[06:25:00,06:45:00)",3,46,27.0,22.0,2,0
4770,1,2016-09-27,27,58.74569217573617,34.53018003621373,2.0,0,6,168,94,5,65.97222222222223,55.66666666666666,3.0,27.0,46.0,3.0,5,27,1,,2016-09-27 06:45:00,"[06:45:00,07:05:00)",3,94,46.0,27.0,2,0
4771,1,2016-09-27,27,58.74569217573617,26.68957349478132,3.2145502536643185,0,7,168,168,9,65.97222222222223,139.66666666666666,6.666666666666668,27.0,136.0,8.0,5,115,3,,2016-09-27 07:05:00,"[07:05:00,07:25:00)",3,115,94.0,46.0,2,0
4772,1,2016-09-27,27,58.74569217573617,26.68957349478132,1.5275252316519468,0,7,168,168,10,65.97222222222223,139.66666666666666,8.666666666666666,27.0,136.0,9.0,5,115,7,,2016-09-27 07:25:00,"[07:25:00,07:45:00)",3,136,115.0,94.0,2,0
4773,1,2016-09-27,27,58.74569217573617,26.68957349478132,4.0414518843273814,0,7,168,168,11,65.97222222222223,139.66666666666666,6.666666666666668,27.0,136.0,6.0,5,115,3,,2016-09-27 07:45:00,"[07:45:00,08:05:00)",3,168,136.0,115.0,2,0
4840,1,2016-09-28,28,53.313895267288714,33.975481355432386,1.5275252316519463,0,6,154,93,14,61.5,55.33333333333334,12.666666666666664,27.5,46.0,13.0,6,27,11,,2016-09-28 06:05:00,"[06:05:00,06:25:00)",3,27,19.0,10.0,3,0
4841,1,2016-09-28,28,53.313895267288714,33.975481355432386,2.309401076758503,0,6,154,93,10,61.5,55.33333333333334,8.666666666666666,27.5,46.0,10.0,6,27,6,,2016-09-28 06:25:00,"[06:25:00,06:45:00)",3,46,27.0,19.0,3,0
4842,1,2016-09-28,28,53.313895267288714,33.975481355432386,2.6457513110645907,0,6,154,93,6,61.5,55.33333333333334,3.0,27.5,46.0,2.0,6,27,1,,2016-09-28 06:45:00,"[06:45:00,07:05:00)",3,93,46.0,27.0,3,0
4843,1,2016-09-28,28,53.313895267288714,8.02080627701064,3.2145502536643185,0,7,154,141,11,61.5,133.33333333333334,7.333333333333332,27.5,134.0,6.0,6,125,5,,2016-09-28 07:05:00,"[07:05:00,07:25:00)",3,125,93.0,46.0,3,0
4844,1,2016-09-28,28,53.313895267288714,8.02080627701064,0.0,0,7,154,141,11,61.5,133.33333333333334,11.0,27.5,134.0,11.0,6,125,11,,2016-09-28 07:25:00,"[07:25:00,07:45:00)",3,134,125.0,93.0,3,0
4845,1,2016-09-28,28,53.313895267288714,8.02080627701064,2.6457513110645907,0,7,154,141,15,61.5,133.33333333333334,13.0,27.5,134.0,14.0,6,125,10,,2016-09-28 07:45:00,"[07:45:00,08:05:00)",3,141,134.0,125.0,3,0
4912,1,2016-09-29,29,51.61782637810314,30.789608636681304,4.58257569495584,0,6,152,86,16,59.33333333333334,52.0,12.0,24.0,44.0,13.0,5,26,7,,2016-09-29 06:05:00,"[06:05:00,06:25:00)",3,26,19.0,16.0,4,0
4913,1,2016-09-29,29,51.61782637810314,30.789608636681304,4.0414518843273814,0,6,152,86,19,59.33333333333334,52.0,15.333333333333336,24.0,44.0,16.0,5,26,11,,2016-09-29 06:25:00,"[06:25:00,06:45:00)",3,44,26.0,19.0,4,0
4914,1,2016-09-29,29,51.61782637810314,30.789608636681304,2.081665999466133,0,6,152,86,7,59.33333333333334,52.0,5.333333333333333,24.0,44.0,6.0,5,26,3,,2016-09-29 06:45:00,"[06:45:00,07:05:00)",3,86,44.0,26.0,4,0
4915,1,2016-09-29,29,51.61782637810314,19.008769905844336,3.4641016151377544,0,7,152,140,11,59.33333333333334,120.66666666666669,7.0,24.0,120.0,5.0,5,102,5,,2016-09-29 07:05:00,"[07:05:00,07:25:00)",3,102,86.0,44.0,4,0
4916,1,2016-09-29,29,51.61782637810314,19.008769905844336,0.5773502691896258,0,7,152,140,9,59.33333333333334,120.66666666666669,8.333333333333334,24.0,120.0,8.0,5,102,8,,2016-09-29 07:25:00,"[07:25:00,07:45:00)",3,120,102.0,86.0,4,0
4917,1,2016-09-29,29,51.61782637810314,19.008769905844336,5.507570547286101,0,7,152,140,20,59.33333333333334,120.66666666666669,14.666666666666664,24.0,120.0,15.0,5,102,9,,2016-09-29 07:45:00,"[07:45:00,08:05:00)",3,140,120.0,102.0,4,0
4984,1,2016-09-30,30,58.170411941096184,32.50128202599604,3.2145502536643185,0,6,163,97,13,67.55555555555556,64.33333333333333,9.333333333333334,28.0,64.0,8.0,9,32,7,,2016-09-30 06:05:00,"[06:05:00,06:25:00)",3,32,22.0,14.0,5,0
4985,1,2016-09-30,30,58.170411941096184,32.50128202599604,3.5118845842842465,0,6,163,97,16,67.55555555555556,64.33333333333333,12.333333333333336,28.0,64.0,12.0,9,32,9,,2016-09-30 06:25:00,"[06:25:00,06:45:00)",3,64,32.0,22.0,5,0
4986,1,2016-09-30,30,58.170411941096184,32.50128202599604,10.016652800877813,0,6,163,97,23,67.55555555555556,64.33333333333333,11.666666666666664,28.0,64.0,8.0,9,32,4,,2016-09-30 06:45:00,"[06:45:00,07:05:00)",3,97,64.0,32.0,5,0
4987,1,2016-09-30,30,58.170411941096184,12.342339054382414,9.451631252505216,0,7,163,137,24,67.55555555555556,123.33333333333331,16.666666666666668,28.0,120.0,20.0,9,113,6,,2016-09-30 07:05:00,"[07:05:00,07:25:00)",3,113,97.0,64.0,5,0
4988,1,2016-09-30,30,58.170411941096184,12.342339054382414,10.016652800877813,0,7,163,137,28,67.55555555555556,123.33333333333331,17.666666666666668,28.0,120.0,17.0,9,113,8,,2016-09-30 07:25:00,"[07:25:00,07:45:00)",3,120,113.0,97.0,5,0
4989,1,2016-09-30,30,58.170411941096184,12.342339054382414,16.19670748434179,0,7,163,137,39,67.55555555555556,123.33333333333331,28.66666666666667,28.0,120.0,37.0,9,113,10,,2016-09-30 07:45:00,"[07:45:00,08:05:00)",3,137,120.0,113.0,5,0
5056,1,2016-10-08,8,53.77286150950715,25.05992817228333,3.055050463303893,0,6,164,84,15,60.27777777777778,58.0,11.666666666666664,27.0,56.0,11.0,7,34,9,,2016-10-08 06:05:00,"[06:05:00,06:25:00)",3,34,18.0,11.0,6,1
5057,1,2016-10-08,8,53.77286150950715,25.05992817228333,2.516611478423584,0,6,164,84,13,60.27777777777778,58.0,10.666666666666666,27.0,56.0,11.0,7,34,8,,2016-10-08 06:25:00,"[06:25:00,06:45:00)",3,56,34.0,18.0,6,1
5058,1,2016-10-08,8,53.77286150950715,25.05992817228333,0.5773502691896257,0,6,164,84,5,60.27777777777778,58.0,4.333333333333333,27.0,56.0,4.0,7,34,4,,2016-10-08 06:45:00,"[06:45:00,07:05:00)",3,84,56.0,34.0,6,1
5059,1,2016-10-08,8,53.77286150950715,9.073771725877462,1.5275252316519468,0,7,164,142,5,60.27777777777778,132.33333333333334,3.6666666666666665,27.0,131.0,4.0,7,124,2,,2016-10-08 07:05:00,"[07:05:00,07:25:00)",3,124,84.0,56.0,6,1
5060,1,2016-10-08,8,53.77286150950715,9.073771725877462,1.7320508075688772,0,7,164,142,6,60.27777777777778,132.33333333333334,4.0,27.0,131.0,3.0,7,124,3,,2016-10-08 07:25:00,"[07:25:00,07:45:00)",3,131,124.0,84.0,6,1
5061,1,2016-10-08,8,53.77286150950715,9.073771725877462,7.937253933193773,0,7,164,142,20,60.27777777777778,132.33333333333334,11.0,27.0,131.0,8.0,7,124,5,,2016-10-08 07:45:00,"[07:45:00,08:05:00)",3,142,131.0,124.0,6,1
5128,1,2016-10-09,9,50.02598531112812,25.05992817228333,2.6457513110645907,0,6,156,77,16,58.52777777777778,53.0,13.0,23.0,55.0,12.0,9,27,11,,2016-10-09 06:05:00,"[06:05:00,06:25:00)",3,27,18.0,18.0,7,1
5129,1,2016-10-09,9,50.02598531112812,25.05992817228333,5.131601439446884,0,6,156,77,18,58.52777777777778,53.0,13.666666666666664,23.0,55.0,15.0,9,27,8,,2016-10-09 06:25:00,"[06:25:00,06:45:00)",3,55,27.0,18.0,7,1
5130,1,2016-10-09,9,50.02598531112812,25.05992817228333,0.5773502691896257,0,6,156,77,4,58.52777777777778,53.0,3.6666666666666665,23.0,55.0,4.0,9,27,3,,2016-10-09 06:45:00,"[06:45:00,07:05:00)",3,77,55.0,27.0,7,1
5131,1,2016-10-09,9,50.02598531112812,6.806859285554048,2.0816659994661326,0,7,156,123,7,58.52777777777778,115.33333333333331,4.666666666666667,23.0,113.0,4.0,9,110,3,,2016-10-09 07:05:00,"[07:05:00,07:25:00)",3,113,77.0,55.0,7,1
5132,1,2016-10-09,9,50.02598531112812,6.806859285554048,0.5773502691896258,0,7,156,123,8,58.52777777777778,115.33333333333331,7.666666666666668,23.0,113.0,8.0,9,110,7,,2016-10-09 07:25:00,"[07:25:00,07:45:00)",3,110,113.0,77.0,7,1
5133,1,2016-10-09,9,50.02598531112812,6.806859285554048,2.0816659994661326,0,7,156,123,15,58.52777777777778,115.33333333333331,13.333333333333336,23.0,113.0,14.0,9,110,11,,2016-10-09 07:45:00,"[07:45:00,08:05:00)",3,123,110.0,113.0,7,1
5200,1,2016-10-10,10,54.68948420436677,20.297783130184442,2.081665999466133,0,6,162,77,12,63.444444444444436,59.0,10.333333333333334,32.0,63.0,11.0,8,37,8,,2016-10-10 06:05:00,"[06:05:00,06:25:00)",3,37,25.0,19.0,1,0
5201,1,2016-10-10,10,54.68948420436677,20.297783130184442,5.507570547286101,0,6,162,77,19,63.444444444444436,59.0,13.666666666666664,32.0,63.0,14.0,8,37,8,,2016-10-10 06:25:00,"[06:25:00,06:45:00)",3,63,37.0,25.0,1,0
5202,1,2016-10-10,10,54.68948420436677,20.297783130184442,2.516611478423584,0,6,162,77,7,63.444444444444436,59.0,4.333333333333333,32.0,63.0,4.0,8,37,2,,2016-10-10 06:45:00,"[06:45:00,07:05:00)",3,77,63.0,37.0,1,0
5203,1,2016-10-10,10,54.68948420436677,14.0,2.6457513110645907,0,7,162,154,9,63.444444444444436,140.0,6.0,32.0,140.0,5.0,8,126,4,,2016-10-10 07:05:00,"[07:05:00,07:25:00)",3,140,77.0,63.0,1,0
5204,1,2016-10-10,10,54.68948420436677,14.0,1.1547005383792517,0,7,162,154,9,63.444444444444436,140.0,7.666666666666668,32.0,140.0,7.0,8,126,7,,2016-10-10 07:25:00,"[07:25:00,07:45:00)",3,126,140.0,77.0,1,0
5205,1,2016-10-10,10,54.68948420436677,14.0,3.055050463303893,0,7,162,154,14,63.444444444444436,140.0,11.333333333333336,32.0,140.0,12.0,8,126,8,,2016-10-10 07:45:00,"[07:45:00,08:05:00)",3,154,126.0,140.0,1,0
5272,1,2016-10-11,11,54.84444814257403,31.432467291003427,2.309401076758503,0,6,173,94,14,63.02777777777778,60.0,11.333333333333336,29.0,54.0,10.0,7,32,10,,2016-10-11 06:05:00,"[06:05:00,06:25:00)",3,32,20.0,26.0,2,0
5273,1,2016-10-11,11,54.84444814257403,31.432467291003427,2.0,0,6,173,94,15,63.02777777777778,60.0,13.0,29.0,54.0,13.0,7,32,11,,2016-10-11 06:25:00,"[06:25:00,06:45:00)",3,54,32.0,20.0,2,0
5274,1,2016-10-11,11,54.84444814257403,31.432467291003427,2.0,0,6,173,94,5,63.02777777777778,60.0,3.0,29.0,54.0,3.0,7,32,1,,2016-10-11 06:45:00,"[06:45:00,07:05:00)",3,94,54.0,32.0,2,0
5275,1,2016-10-11,11,54.84444814257403,33.151168908501546,3.2145502536643185,0,7,173,173,9,63.02777777777778,136.0,6.666666666666668,29.0,126.0,8.0,7,109,3,,2016-10-11 07:05:00,"[07:05:00,07:25:00)",3,109,94.0,54.0,2,0
5276,1,2016-10-11,11,54.84444814257403,33.151168908501546,1.5275252316519468,0,7,173,173,10,63.02777777777778,136.0,8.666666666666666,29.0,126.0,9.0,7,109,7,,2016-10-11 07:25:00,"[07:25:00,07:45:00)",3,126,109.0,94.0,2,0
5277,1,2016-10-11,11,54.84444814257403,33.151168908501546,4.0414518843273814,0,7,173,173,11,63.02777777777778,136.0,6.666666666666668,29.0,126.0,6.0,7,109,3,,2016-10-11 07:45:00,"[07:45:00,08:05:00)",3,173,126.0,109.0,2,0
5344,1,2016-10-12,12,52.9228549062555,29.816103031751148,0.0,0,6,172,83,0,61.83333333333334,58.0,0.0,30.0,66.0,0.0,6,25,0,,2016-10-12 06:05:00,"[06:05:00,06:25:00)",3,25,35.0,13.0,3,0
5345,1,2016-10-12,12,52.9228549062555,29.816103031751148,1.0,0,6,172,83,4,61.83333333333334,58.0,3.0,30.0,66.0,3.0,6,25,2,,2016-10-12 06:25:00,"[06:25:00,06:45:00)",3,66,25.0,35.0,3,0
5346,1,2016-10-12,12,52.9228549062555,29.816103031751148,2.516611478423584,0,6,172,83,13,61.83333333333334,58.0,10.333333333333334,30.0,66.0,10.0,6,25,8,,2016-10-12 06:45:00,"[06:45:00,07:05:00)",3,83,66.0,25.0,3,0
5347,1,2016-10-12,12,52.9228549062555,26.851443164195103,6.027713773341709,0,7,172,153,24,61.83333333333334,129.0,18.33333333333333,30.0,134.0,19.0,6,100,12,,2016-10-12 07:05:00,"[07:05:00,07:25:00)",3,100,83.0,66.0,3,0
5348,1,2016-10-12,12,52.9228549062555,26.851443164195103,2.6457513110645907,0,7,172,153,27,61.83333333333334,129.0,25.0,30.0,134.0,26.0,6,100,22,,2016-10-12 07:25:00,"[07:25:00,07:45:00)",3,134,100.0,83.0,3,0
5349,1,2016-10-12,12,52.9228549062555,26.851443164195103,2.081665999466133,0,7,172,153,31,61.83333333333334,129.0,28.66666666666667,30.0,134.0,28.0,6,100,27,,2016-10-12 07:45:00,"[07:45:00,08:05:00)",3,153,134.0,100.0,3,0
5416,1,2016-10-13,13,58.13156260955464,30.64310689208913,0.0,0,6,164,90,0,65.08333333333333,55.0,0.0,28.5,42.0,0.0,9,33,0,,2016-10-13 06:05:00,"[06:05:00,06:25:00)",3,33,24.0,15.0,4,0
5417,1,2016-10-13,13,58.13156260955464,30.64310689208913,2.6457513110645907,0,6,164,90,5,65.08333333333333,55.0,2.0,28.5,42.0,1.0,9,33,0,,2016-10-13 06:25:00,"[06:25:00,06:45:00)",3,42,33.0,24.0,4,0
5418,1,2016-10-13,13,58.13156260955464,30.64310689208913,4.358898943540674,0,6,164,90,16,65.08333333333333,55.0,13.0,28.5,42.0,15.0,9,33,8,,2016-10-13 06:45:00,"[06:45:00,07:05:00)",3,90,42.0,33.0,4,0
5419,1,2016-10-13,13,58.13156260955464,25.514701644346147,5.859465277082317,0,7,164,161,21,65.08333333333333,135.0,16.666666666666668,28.5,134.0,19.0,9,110,10,,2016-10-13 07:05:00,"[07:05:00,07:25:00)",3,110,90.0,42.0,4,0
5420,1,2016-10-13,13,58.13156260955464,25.514701644346147,5.291502622129181,0,7,164,161,28,65.08333333333333,135.0,24.0,28.5,134.0,26.0,9,110,18,,2016-10-13 07:25:00,"[07:25:00,07:45:00)",3,134,110.0,90.0,4,0
5421,1,2016-10-13,13,58.13156260955464,25.514701644346147,4.0,0,7,164,161,32,65.08333333333333,135.0,28.0,28.5,134.0,28.0,9,110,24,,2016-10-13 07:45:00,"[07:45:00,08:05:00)",3,161,134.0,110.0,4,0
5488,1,2016-10-14,14,60.49203017163265,28.536526301099318,0.0,0,6,177,80,0,67.16666666666667,50.66666666666666,0.0,21.5,49.0,0.0,9,23,0,,2016-10-14 06:05:00,"[06:05:00,06:25:00)",3,23,20.0,15.0,5,0
5489,1,2016-10-14,14,60.49203017163265,28.536526301099318,1.7320508075688772,0,6,177,80,3,67.16666666666667,50.66666666666666,1.0,21.5,49.0,0.0,9,23,0,,2016-10-14 06:25:00,"[06:25:00,06:45:00)",3,49,23.0,20.0,5,0
5490,1,2016-10-14,14,60.49203017163265,28.536526301099318,7.0,0,6,177,80,14,67.16666666666667,50.66666666666666,6.0,21.5,49.0,3.0,9,23,1,,2016-10-14 06:45:00,"[06:45:00,07:05:00)",3,80,49.0,23.0,5,0
5491,1,2016-10-14,14,60.49203017163265,26.05762844159077,3.2145502536643185,0,7,177,147,12,67.16666666666667,130.0,8.333333333333334,21.5,143.0,7.0,9,100,6,,2016-10-14 07:05:00,"[07:05:00,07:25:00)",3,100,80.0,49.0,5,0
5492,1,2016-10-14,14,60.49203017163265,26.05762844159077,7.571877794400367,0,7,177,147,18,67.16666666666667,130.0,9.333333333333334,21.5,143.0,6.0,9,100,4,,2016-10-14 07:25:00,"[07:25:00,07:45:00)",3,143,100.0,80.0,5,0
5493,1,2016-10-14,14,60.49203017163265,26.05762844159077,14.730919862656233,0,7,177,147,34,67.16666666666667,130.0,17.0,21.5,143.0,9.0,9,100,8,,2016-10-14 07:45:00,"[07:45:00,08:05:00)",3,147,143.0,100.0,5,0
5560,1,2016-10-15,15,47.91489644763204,33.321664624285106,1.1547005383792517,0,6,136,91,2,58.861111111111114,55.33333333333334,0.6666666666666666,25.0,50.0,0.0,8,25,0,,2016-10-15 06:05:00,"[06:05:00,06:25:00)",3,25,24.0,10.0,6,1
5561,1,2016-10-15,15,47.91489644763204,33.321664624285106,1.0,0,6,136,91,3,58.861111111111114,55.33333333333334,2.0,25.0,50.0,2.0,8,25,1,,2016-10-15 06:25:00,"[06:25:00,06:45:00)",3,50,25.0,24.0,6,1
5562,1,2016-10-15,15,47.91489644763204,33.321664624285106,7.211102550927977,0,6,136,91,25,58.861111111111114,55.33333333333334,19.0,25.0,50.0,21.0,8,25,11,,2016-10-15 06:45:00,"[06:45:00,07:05:00)",3,91,50.0,25.0,6,1
5563,1,2016-10-15,15,47.91489644763204,4.0414518843273814,4.725815626252608,0,7,136,106,20,58.861111111111114,102.33333333333331,16.333333333333332,25.0,103.0,18.0,8,98,11,,2016-10-15 07:05:00,"[07:05:00,07:25:00)",3,98,91.0,50.0,6,1
5564,1,2016-10-15,15,47.91489644763204,4.0414518843273814,8.144527815247079,0,7,136,106,26,58.861111111111114,102.33333333333331,16.666666666666668,25.0,103.0,13.0,8,98,11,,2016-10-15 07:25:00,"[07:25:00,07:45:00)",3,106,98.0,91.0,6,1
5565,1,2016-10-15,15,47.91489644763204,4.0414518843273814,8.326663997864532,0,7,136,106,32,58.861111111111114,102.33333333333331,25.33333333333333,25.0,103.0,28.0,8,98,16,,2016-10-15 07:45:00,"[07:45:00,08:05:00)",3,103,106.0,98.0,6,1
5632,1,2016-10-16,16,35.331176933298785,16.50252505931542,1.1547005383792517,0,6,116,66,2,45.77777777777778,47.66666666666666,0.6666666666666666,28.0,43.0,0.0,6,34,0,,2016-10-16 06:05:00,"[06:05:00,06:25:00)",3,34,15.0,11.0,7,1
5633,1,2016-10-16,16,35.331176933298785,16.50252505931542,4.358898943540674,0,6,116,66,9,45.77777777777778,47.66666666666666,4.0,28.0,43.0,2.0,6,34,1,,2016-10-16 06:25:00,"[06:25:00,06:45:00)",3,43,34.0,15.0,7,1
5634,1,2016-10-16,16,35.331176933298785,16.50252505931542,2.0816659994661326,0,6,116,66,16,45.77777777777778,47.66666666666666,13.666666666666664,28.0,43.0,13.0,6,34,12,,2016-10-16 06:45:00,"[06:45:00,07:05:00)",3,66,43.0,34.0,7,1
5635,1,2016-10-16,16,35.331176933298785,5.507570547286099,1.1547005383792517,0,7,116,78,16,45.77777777777778,72.66666666666667,15.333333333333336,28.0,73.0,16.0,6,67,14,,2016-10-16 07:05:00,"[07:05:00,07:25:00)",3,67,66.0,43.0,7,1
5636,1,2016-10-16,16,35.331176933298785,5.507570547286099,3.6055512754639887,0,7,116,78,25,45.77777777777778,72.66666666666667,21.0,28.0,73.0,20.0,6,67,18,,2016-10-16 07:25:00,"[07:25:00,07:45:00)",3,73,67.0,66.0,7,1
5637,1,2016-10-16,16,35.331176933298785,5.507570547286099,4.04145188432738,0,7,116,78,36,45.77777777777778,72.66666666666667,33.666666666666664,28.0,73.0,36.0,6,67,29,,2016-10-16 07:45:00,"[07:45:00,08:05:00)",3,78,73.0,67.0,7,1
5704,1,2016-10-17,17,62.21362965046899,32.07802986469088,0.5773502691896258,0,6,186,107,1,69.25,72.0,0.3333333333333333,33.5,65.0,0.0,9,44,0,,2016-10-17 06:05:00,"[06:05:00,06:25:00)",3,44,23.0,19.0,1,0
5705,1,2016-10-17,17,62.21362965046899,32.07802986469088,1.5275252316519463,0,6,186,107,6,69.25,72.0,4.666666666666667,33.5,65.0,5.0,9,44,3,,2016-10-17 06:25:00,"[06:25:00,06:45:00)",3,65,44.0,23.0,1,0
5706,1,2016-10-17,17,62.21362965046899,32.07802986469088,2.516611478423583,0,6,186,107,16,69.25,72.0,13.333333333333336,33.5,65.0,13.0,9,44,11,,2016-10-17 06:45:00,"[06:45:00,07:05:00)",3,107,65.0,44.0,1,0
5707,1,2016-10-17,17,62.21362965046899,10.392304845413264,2.6457513110645907,0,7,186,177,18,69.25,165.0,16.0,33.5,159.0,17.0,9,159,13,,2016-10-17 07:05:00,"[07:05:00,07:25:00)",3,159,107.0,65.0,1,0
5708,1,2016-10-17,17,62.21362965046899,10.392304845413264,3.6055512754639887,0,7,186,177,19,69.25,165.0,16.0,33.5,159.0,17.0,9,159,12,,2016-10-17 07:25:00,"[07:25:00,07:45:00)",3,159,159.0,107.0,1,0
5709,1,2016-10-17,17,62.21362965046899,10.392304845413264,3.4641016151377544,0,7,186,177,32,69.25,165.0,28.0,33.5,159.0,26.0,9,159,26,,2016-10-17 07:45:00,"[07:45:00,08:05:00)",3,177,159.0,159.0,1,0
